name,x,y,sky_centroid.ra,sky_centroid.dec,m,me,t
jws_01,1405.836062,6.575123097,266.3886772,-29.04570719,13.69817033,0.005267141,2022.71678
jws_02,1928.402251,6.246427845,266.3888851,-29.03657773,16.92330469,0.01109808,2022.71678
jws_03,694.0239122,10.01473714,266.3884536,-29.05814394,14.45054514,0.004176823,2022.71678
jws_04,2058.143032,10.67225258,266.3890268,-29.03431271,14.41610557,0.002362252,2022.71678
jws_05,1783.310714,15.60313255,266.3890125,-29.03911587,14.09534263,0.002171129,2022.71678
jws_06,244.1416174,17.01947818,266.3884089,-29.06600599,13.67466654,0.003103527,2022.71678
jws_07,777.8632557,18.91240369,266.3886659,-29.05668244,13.26152318,0.002646713,2022.71678
jws_08,823.4111439,20.57888263,266.3887179,-29.05588731,16.95457471,0.007294834,2022.71678
jws_09,1854.849885,24.76831295,266.389225,-29.03786935,15.26961434,0.003014536,2022.71678
jws_10,156.1379551,26.37741258,266.3885598,-29.06754679,14.09710416,0.002182154,2022.71678
jws_11,503.8861772,30.4426168,266.3887838,-29.06147302,13.38573443,0.002435088,2022.71678
jws_12,1883.990245,29.24693044,266.3893265,-29.03736187,14.66147069,0.002503267,2022.71678
jws_13,2012.188104,28.56071629,266.3893654,-29.03512198,14.85989615,0.002189776,2022.71678
jws_14,1663.909926,28.95963505,266.3892304,-29.04120662,14.56688348,0.002369704,2022.71678
jws_15,662.2264112,31.54742736,266.3888709,-29.05870717,13.32272071,0.002658479,2022.71678
jws_16,726.5940797,31.58274262,266.388898,-29.05758267,16.10031846,0.004534488,2022.71678
jws_17,1564.26945,30.94882711,266.3892293,-29.04294807,13.77908487,0.002549059,2022.71678
jws_18,437.5809053,34.52324408,266.3888381,-29.06263285,14.51125591,0.002356503,2022.71678
jws_19,1624.813434,31.80273909,266.3892712,-29.04189066,14.05202061,0.001698447,2022.71678
jws_20,1799.297023,33.56431246,266.389378,-29.03884303,14.30004717,0.002326066,2022.71678
jws_21,1960.942714,33.98148754,266.3894527,-29.03601919,13.58592063,0.002808597,2022.71678
jws_22,785.1023798,35.83779973,266.3890071,-29.05656205,13.6249099,0.00237499,2022.71678
jws_23,1892.320287,39.86374759,266.3895421,-29.03722015,15.07265435,0.002804368,2022.71678
jws_24,2035.209292,39.57436237,266.3895949,-29.03472374,14.19274262,0.002351481,2022.71678
jws_25,1666.321933,39.33800748,266.3894388,-29.0411682,14.12875469,0.00230614,2022.71678
jws_26,915.5422846,43.07911436,266.3892054,-29.05428583,15.46014239,0.003484832,2022.71678
jws_27,1151.220511,42.16422933,266.3892838,-29.05016815,14.04945465,0.002377557,2022.71678
jws_28,1515.701107,40.94150914,266.389409,-29.04380016,13.87107848,0.002390692,2022.71678
jws_29,2957.993845,40.61816789,266.3899944,-29.01860287,14.04503209,0.005191152,2022.71678
jws_30,868.426756,41.10936919,266.3891467,-29.05510824,14.38434756,0.002235581,2022.71678
jws_31,1705.75356,41.31482955,266.3894945,-29.04048003,13.84135019,0.002395543,2022.71678
jws_32,1803.264696,43.66078281,266.3895814,-29.03877733,13.57467885,0.002818445,2022.71678
jws_33,3066.139885,41.58892412,266.3900582,-29.01671388,16.59696845,0.007927493,2022.71678
jws_34,3119.635593,42.55711342,266.3900995,-29.01577964,14.20575771,0.003126937,2022.71678
jws_35,3475.462619,43.14332856,266.3902571,-29.00956348,15.01911198,0.003317176,2022.71678
jws_36,2980.356872,44.49635316,266.3900811,-29.01821357,17.00260688,0.008436725,2022.71678
jws_37,3424.538627,47.10269005,266.3903153,-29.01045455,16.85302512,0.007441782,2022.71678
jws_38,3444.474329,45.26344525,266.3902868,-29.01010561,16.80256792,0.007894203,2022.71678
jws_39,3738.075375,43.6037073,266.390374,-29.00497574,15.87983616,0.007077862,2022.71678
jws_40,3911.731426,43.90576662,266.3904513,-29.00194204,13.986094,0.008427142,2022.71678
jws_41,1321.703144,45.07339004,266.389412,-29.04719083,14.13874603,0.002285778,2022.71678
jws_42,1403.62192,46.62600131,266.3894766,-29.04576025,13.34293094,0.00268143,2022.71678
jws_43,288.9987321,47.74952507,266.3890415,-29.06523336,13.47370556,0.002608523,2022.71678
jws_44,1980.148306,46.71463739,266.389715,-29.03568823,13.81700868,0.002378144,2022.71678
jws_45,2847.683498,51.71963188,266.3901709,-29.02053399,14.73122378,0.007029749,2022.71678
jws_46,3111.794216,49.51302819,266.3902352,-29.01591913,15.71059778,0.004286729,2022.71678
jws_47,4226.910146,48.86237798,266.3906795,-28.99643757,18.19389363,0.023867818,2022.71678
jws_48,1112.054604,49.33112676,266.389411,-29.05085496,13.73819796,0.002820494,2022.71678
jws_49,3008.427227,50.07851444,266.3902041,-29.01772518,13.89604769,0.003653422,2022.71678
jws_50,4298.727842,48.00580198,266.3906919,-28.99518259,16.97793731,0.011732186,2022.71678
jws_51,2961.545644,50.12159566,266.3901857,-29.01854422,13.8346209,0.0030079,2022.71678
jws_52,463.9856671,52.02668096,266.3891988,-29.06217783,13.40003631,0.002739125,2022.71678
jws_53,1940.055755,53.72404689,266.3898386,-29.03639117,14.45544392,0.004605135,2022.71678
jws_54,3524.723092,54.19877516,266.3904982,-29.00870685,13.94012212,0.004150095,2022.71678
jws_55,881.6258848,51.69346079,266.3893636,-29.05488145,14.25726593,0.002159563,2022.71678
jws_56,3494.285656,54.14806907,266.3904847,-29.00923858,16.28220866,0.001840782,2022.71678
jws_57,4122.0613,53.44994805,266.3907282,-28.99827095,13.80103542,0.003249703,2022.71678
jws_58,4493.844103,53.06058226,266.3908728,-28.99177568,12.97856852,0.002124036,2022.71678
jws_59,3329.914156,53.95968502,266.3904135,-29.01211012,14.24401703,0.0027024,2022.71678
jws_60,3510.792852,53.96942549,266.3904879,-29.00895013,12.74295941,0.002186332,2022.71678
jws_61,3747.342787,52.28810621,266.3905513,-29.00481695,15.5583169,0.003690779,2022.71678
jws_62,2994.752009,54.50168754,266.3902869,-29.01796567,14.13777561,0.002403179,2022.71678
jws_63,3616.940917,53.72973242,266.3905266,-29.00709562,13.97899761,0.003403979,2022.71678
jws_64,3775.457787,53.60799048,266.3905892,-29.00432625,13.65786779,0.003033679,2022.71678
jws_65,3878.869544,54.80470554,266.3906555,-29.00252005,14.48613218,0.002504027,2022.71678
jws_66,4803.145503,54.01034678,266.3910186,-28.98637246,13.98420285,0.003234517,2022.71678
jws_67,3255.463624,56.06951369,266.3904251,-29.01341154,12.55291416,0.002087027,2022.71678
jws_68,3270.479339,55.85823417,266.3904271,-29.01314914,14.58225746,0.006745507,2022.71678
jws_69,3600.093679,59.02495235,266.3906255,-29.00739184,15.17645629,0.004558883,2022.71678
jws_70,4233.970148,64.52886,266.3909954,-28.99631985,15.72902446,0.009156029,2022.71678
jws_71,869.9134964,55.13495815,266.3894276,-29.0550873,14.19074647,0.002283202,2022.71678
jws_72,2969.062163,55.59158261,266.3902981,-29.01841487,14.08295189,0.00252738,2022.71678
jws_73,3138.346691,55.19606391,266.3903596,-29.01545729,14.69757617,0.002599888,2022.71678
jws_74,710.6739567,58.61186573,266.3894317,-29.0578705,12.58604648,0.002057102,2022.71678
jws_75,1553.030333,56.43774576,266.389734,-29.04315357,13.72165754,0.002702559,2022.71678
jws_76,3383.198334,56.69193148,266.3904899,-29.01118021,13.87357447,0.002905149,2022.71678
jws_77,4035.137415,58.02828439,266.390784,-28.99979117,14.67860618,0.003371681,2022.71678
jws_78,362.0394245,58.50596237,266.3892865,-29.06396118,13.38300114,0.001628652,2022.71678
jws_79,2899.073853,57.60346508,266.3903096,-29.0196383,15.2062507,0.003193309,2022.71678
jws_80,3035.705686,58.83968033,266.3903903,-29.01725176,14.3313265,0.00241361,2022.71678
jws_81,4184.207783,59.99973787,266.3908845,-28.99718759,16.29319539,0.005399221,2022.71678
jwst3,4208.897021,61.4174356,266.3909229,-28.99675677,15.19079108,0.005654685,2022.71678
jws_83,1066.06731,59.3288837,266.3895919,-29.05166196,13.89437119,0.00238788,2022.71678
jws_84,4880.028536,63.91722805,266.391248,-28.98503285,15.69226283,0.009050577,2022.71678
jws_85,977.6190258,61.89958729,266.389607,-29.05320809,14.07386821,0.002237541,2022.71678
jws_86,1737.249692,62.46047133,266.38993,-29.03993738,14.66169021,0.002494101,2022.71678
jws_87,3006.867047,65.22654809,266.3905061,-29.01775787,15.31909634,0.003377169,2022.71678
jws_88,3763.534414,77.65470125,266.3910647,-29.00454318,16.70591636,0.015102055,2022.71678
jws_89,4541.153951,63.31877222,266.3910971,-28.99095285,14.54205981,0.002792361,2022.71678
jws_90,2801.435068,62.88303608,266.390375,-29.02134597,16.08548543,0.006707826,2022.71678
jws_91,3971.548424,64.33451472,266.3908839,-29.00090435,13.99478807,0.002432331,2022.71678
jws_92,3224.519422,63.97915313,266.3905704,-29.01395498,14.59721026,0.002590096,2022.71678
jws_93,3910.446342,64.32503994,266.3908586,-29.00197181,17.10322486,0.008342605,2022.71678
jws_94,3880.213521,66.4500369,266.3908887,-29.00250075,16.46125094,0.006062701,2022.71678
jws_95,3256.551535,66.63613837,266.3906367,-29.01339633,13.95549856,0.002630849,2022.71678
jws_96,3580.812166,67.84597147,266.3907938,-29.00773186,16.2787955,0.005277247,2022.71678
jws_97,3984.283593,68.65378206,266.3909754,-29.00068341,12.58962859,0.002085186,2022.71678
jws_98,4784.208265,66.31018955,266.3912565,-28.98670771,14.11126093,0.001985196,2022.71678
jws_99,509.1358707,71.87780475,266.3896141,-29.06139617,16.34372863,0.010303132,2022.71678
jws_100,757.6605411,67.61158249,266.3896309,-29.05705286,13.96940712,0.002283016,2022.71678
jws_101,3674.049846,67.24500754,266.39082,-29.00610276,13.99030016,0.002610604,2022.71678
jws_102,832.5115066,68.75050355,266.3896843,-29.05574561,13.33301651,0.002649556,2022.71678
jws_103,1309.860203,71.47419116,266.3899347,-29.0474072,12.76069691,0.002155632,2022.71678
jws_104,2935.790726,80.31550556,266.3907784,-29.019005,21.25377383,0.422882486,2022.71678
jws_105,4173.052471,69.49032384,266.3910695,-28.99738588,14.49885625,0.002442026,2022.71678
jws_106,736.039049,72.67171685,266.3897231,-29.05743241,14.19227099,0.002946515,2022.71678
jws_107,745.4491713,70.43215051,266.3896822,-29.05726721,14.09249446,0.002302587,2022.71678
jws_108,3182.446105,72.25367572,266.3907185,-29.01469298,16.51793528,0.006055669,2022.71678
jws_109,3943.081053,77.95651873,266.3911443,-29.00140656,17.19229615,0.012510883,2022.71678
jws_110,4404.01052,72.45934,266.3912235,-28.99335205,16.66068349,0.006214518,2022.71678
jws_111,1447.350754,72.98754842,266.3900214,-29.04500575,15.33016555,0.003261601,2022.71678
jws_112,4758.108368,75.12437764,266.3914219,-28.98716684,14.88945954,0.002941941,2022.71678
jws_113,1189.332203,74.83723248,266.3899524,-29.04951406,13.2027356,0.002525612,2022.71678
jws_114,3028.592793,74.6150116,266.3907026,-29.01738168,14.20411285,0.002966441,2022.71678
jws_115,3094.910252,74.09358801,266.3907193,-29.01622291,15.72886869,0.004082957,2022.71678
jws_116,3240.418675,74.60456292,266.3907892,-29.01368103,13.7976074,0.003003487,2022.71678
jws_117,3122.796104,76.13387297,266.3907715,-29.01573647,14.70108225,0.002648187,2022.71678
jws_118,4338.896536,83.17987183,266.3914109,-28.99449345,16.20892399,0.014648981,2022.71678
jws_119,1393.607081,79.36511495,266.3901267,-29.04594695,12.57964656,0.002072911,2022.71678
jws_120,2980.384001,78.13551682,266.3907531,-29.01822516,14.76545254,0.002684976,2022.71678
jws_121,4666.47975,75.94497772,266.3914007,-28.98876791,14.81415758,0.002632609,2022.71678
jws_122,3482.836279,77.85848733,266.3909536,-29.00944711,14.12554684,0.002535746,2022.71678
jws_123,3735.465681,79.56423963,266.3910913,-29.00503423,12.7732675,0.002209097,2022.71678
jws_124,1138.419971,78.09015828,266.3899965,-29.05040467,14.26967935,0.002234355,2022.71678
jws_125,3394.13629,78.58138904,266.3909317,-29.01099698,14.97297107,0.002861601,2022.71678
jws_126,3870.141912,83.46817462,266.3912245,-29.0026828,15.83720443,0.00441859,2022.71678
jws_127,864.2945465,84.48837091,266.3900119,-29.055196,16.13523358,0,2022.71678
jws_128,1527.1672,81.33754307,266.390221,-29.04361434,14.21256581,0.005180212,2022.71678
jws_129,1771.933845,81.41253023,266.3903229,-29.03933823,12.50904848,0.001994549,2022.71678
jws_130,2857.134336,79.71303628,266.3907341,-29.02037893,14.10592871,0.003526656,2022.71678
jws_131,3993.623408,80.4833027,266.3912155,-29.00052448,14.43578487,0.003715763,2022.71678
jws_132,1318.710294,82.77865419,266.3901642,-29.04725664,12.49397799,0.002039556,2022.71678
jws_133,212.8650192,81.89688965,266.3896927,-29.06657568,13.94263948,0.002153956,2022.71678
jws_134,3297.845144,81.94772412,266.3909595,-29.01268041,13.66776925,0.002731779,2022.71678
jws_135,1265.33652,84.36991002,266.3901741,-29.04818966,15.44379797,0.003294523,2022.71678
jws_136,3261.530975,83.95562195,266.3909847,-29.01331555,15.09358793,0.008712178,2022.71678
jws_137,4164.440983,82.6642345,266.3913291,-28.99754104,14.36933735,0.002336696,2022.71678
jws_138,1366.911985,83.76589592,266.3902037,-29.0464149,13.99298812,0.002292109,2022.71678
jws_139,3658.116717,83.49537041,266.3911381,-29.00638694,14.25817943,0.002337024,2022.71678
jws_140,4274.848692,84.14243962,266.3914039,-28.99561273,15.93865958,0.004302443,2022.71678
jws_141,1854.789917,83.45292613,266.3903977,-29.03789145,16.34199764,0.005309432,2022.71678
jws_142,1045.4052,86.54698235,266.3901274,-29.05203269,13.58978316,0.002548015,2022.71678
jws_143,2951.050084,88.04072004,266.390939,-29.01874118,13.39202407,0.002857113,2022.71678
jws_144,3086.176408,88.22298443,266.390998,-29.01638056,15.90877257,0.002144792,2022.71678
jws_145,1723.923904,87.77155134,266.3904303,-29.04017926,13.60802637,0.002874411,2022.71678
jws_146,3388.944953,88.29671112,266.3911237,-29.01109115,14.39357458,0.002507142,2022.71678
jws_147,3433.637475,87.22348889,266.3911205,-29.01030998,15.20200417,0.003154857,2022.71678
jws_148,3809.705551,90.43513588,266.3913389,-29.00374114,14.93842603,0.003105678,2022.71678
jws_149,3984.337036,88.44037361,266.3913706,-29.00068957,15.60301332,0.003791339,2022.71678
jws_150,4601.755475,87.61317071,266.3916072,-28.98990284,15.13082026,0.002955259,2022.71678
jws_151,2028.656879,88.42730778,266.3905684,-29.03485574,14.22345596,0.002163647,2022.71678
jws_152,2996.817191,98.47933455,266.3911663,-29.01794537,15.62066664,0.007118785,2022.71678
jws_153,3955.478494,91.45739818,266.3914191,-29.00119482,16.32670624,0.024669119,2022.71678
jws_154,4405.136813,89.80826155,266.3915705,-28.9933386,14.57908739,0.002588094,2022.71678
jws_155,3163.685362,90.09901472,266.3910673,-29.01502714,16.09951314,0.00472894,2022.71678
jws_156,3452.050555,89.08729466,266.3911653,-29.00998897,15.45713209,0.00372112,2022.71678
jws_157,1852.131487,90.54561263,266.3905383,-29.03794044,14.59083537,0.002427715,2022.71678
jws_158,4137.154743,90.73415984,266.3914791,-28.99802063,13.86264475,0.002501189,2022.71678
jws_159,4441.336786,90.8960297,266.391607,-28.99270656,15.72372378,0.003993526,2022.71678
jws_160,281.558279,91.75970682,266.3899181,-29.06537914,14.16185624,0.002221078,2022.71678
jws_161,3183.235375,91.42246445,266.3911018,-29.01468607,15.7193909,0.002485333,2022.71678
jws_162,4574.417904,92.11235535,266.3916859,-28.99038204,14.90122107,0.002715312,2022.71678
jws_163,1585.595373,92.06615342,266.3904593,-29.04259743,14.33100796,0.002206952,2022.71678
jws_164,1776.642406,91.66618957,266.3905297,-29.03925965,15.58781884,0.003629337,2022.71678
jws_165,2979.489556,92.17375633,266.3910332,-29.01824582,14.42411067,0.00252758,2022.71678
jws_166,3372.612546,96.98019849,266.3912904,-29.0113796,17.30515086,0.010179722,2022.71678
jws_167,3921.771593,96.52312473,266.3915064,-29.0017855,13.73110873,0.002967633,2022.71678
jws_168,452.5179497,94.12545124,266.3900355,-29.06239328,15.72913982,0.00388039,2022.71678
jws_169,1980.530889,93.86348132,266.3906573,-29.03569846,13.88145149,0.002367631,2022.71678
jws_170,2845.080205,93.62330348,266.3910071,-29.0205945,13.98133141,0.003568813,2022.71678
jws_171,3071.136103,101.8246754,266.3912636,-29.0166482,14.98986611,0.003543591,2022.71678
jws_172,3268.616515,94.62248488,266.3912007,-29.01319559,15.63251029,0.003838783,2022.71678
jws_173,3864.659513,95.18725988,266.3914563,-29.00278278,15.38522741,0.003541588,2022.71678
jws_174,1713.119047,95.70027962,266.3905843,-29.04037087,14.71285124,0.002517193,2022.71678
jws_175,4482.274872,96.54761015,266.3917367,-28.99199339,13.53620376,0.002888679,2022.71678
jws_176,1225.688182,99.5654147,266.3904615,-29.04888778,13.77264645,0.0025052,2022.71678
jws_177,691.2393775,98.8293418,266.3902275,-29.05822445,12.52672724,0.002072371,2022.71678
jws_178,1121.527291,97.89162774,266.3903853,-29.05070689,14.11436688,0.002266742,2022.71678
jws_179,1783.438818,97.7180315,266.3906534,-29.03914309,14.44679595,0.002382304,2022.71678
jws_180,3723.530362,97.92770468,266.3914532,-29.00524932,16.62740956,0.006442808,2022.71678
jws_181,3760.997152,97.8942982,266.3914679,-29.00459476,14.0524203,0.002743797,2022.71678
jws_182,4435.519366,98.24039359,266.3917513,-28.99281083,15.23838405,0.002248565,2022.71678
jws_183,2870.704539,98.67077998,266.3911184,-29.02014865,14.87603308,0.003979998,2022.71678
jws_184,1105.328692,100.084991,266.3904225,-29.05099067,13.39376262,0.002626871,2022.71678
jws_185,1642.441717,99.06532696,266.3906225,-29.04160682,14.2159844,0.002038827,2022.71678
jws_186,4648.079303,102.3672147,266.3919209,-28.98909884,14.14032582,0.002268608,2022.71678
jws_187,4188.003212,102.0622142,266.3917262,-28.99713636,15.75784578,0.004080449,2022.71678
jws_188,4357.378807,100.8146902,266.3917707,-28.99417688,15.77764505,0.004072101,2022.71678
jws_189,4939.389143,103.3667602,266.3920602,-28.98400995,13.82034495,0.003972891,2022.71678
jws_190,1392.914308,103.4428683,266.3906076,-29.04596769,12.61210491,0.001603847,2022.71678
jws_191,1997.068348,102.8693677,266.390844,-29.03541278,13.98886848,0.001698897,2022.71678
jws_192,4253.128331,103.937891,266.3917904,-28.99599928,14.06041295,0.00365011,2022.71678
jws_193,888.7268345,112.1862859,266.3905755,-29.0547791,15.69092504,0.005066277,2022.71678
jws_194,1258.831422,105.1383055,266.3905865,-29.04831076,14.39185185,0.003097971,2022.71678
jws_195,3028.266605,106.731736,266.3913441,-29.0173989,15.86496435,0.00437966,2022.71678
jws_196,3299.558559,106.211987,266.3914449,-29.01265918,14.07892637,0.002793674,2022.71678
jws_197,4264.181403,108.7846835,266.3918917,-28.99580792,12.81564489,0.002238114,2022.71678
jws_198,4848.131665,104.2150125,266.3920397,-28.98560454,16.02343116,0.004784789,2022.71678
jws_199,1943.304169,105.2785958,266.3908701,-29.03635292,13.71778268,0.001657111,2022.71678
jws_200,2939.015466,113.5219146,266.3914431,-29.01896057,13.19523817,0.002806351,2022.71678
jws_201,4010.830708,104.8323211,266.3917089,-29.0002326,14.20496855,0.002412239,2022.71678
jws_202,4076.997837,105.01334,266.3917397,-28.99907671,14.15910898,0.002523435,2022.71678
jws_203,4116.061904,104.2476568,266.3917404,-28.99839398,14.14811617,0.00232123,2022.71678
jws_204,4398.370959,104.492019,266.391861,-28.99346206,14.37305596,0.002294836,2022.71678
jws_205,4590.119761,106.0052453,266.3919698,-28.99011271,14.25650672,0.002506536,2022.71678
jws_206,979.1658017,106.722766,266.3905034,-29.05319715,14.13830097,0.001644784,2022.71678
jws_207,4047.839299,106.2727551,266.3917529,-28.99958657,14.13777779,0.004634241,2022.71678
jws_208,4673.578715,105.8880515,266.3920016,-28.98865462,13.70144117,0.002423938,2022.71678
jws_209,1368.150356,107.6460941,266.3906815,-29.04640183,13.26184791,0.001856384,2022.71678
jws_210,2871.655278,107.2658607,266.3912905,-29.02013512,14.32814221,0.003468289,2022.71678
jws_211,4222.817347,107.0525709,266.3918402,-28.99652994,14.34617698,0.002546019,2022.71678
jws_212,3905.240551,109.6899362,266.3917627,-29.00207902,16.06608305,0.005910506,2022.71678
jws_213,1500.339647,109.946849,266.3907817,-29.04409328,12.57993557,0.001463468,2022.71678
jws_214,1510.536781,107.8185809,266.3907433,-29.04391437,15.41765642,0.002308817,2022.71678
jws_215,3283.269353,108.4336992,266.3914826,-29.01294455,14.20952918,0.002511545,2022.71678
jws_216,3411.133135,108.9887322,266.3915461,-29.01071094,15.57766824,0.003771843,2022.71678
jws_217,3759.118117,109.1382161,266.3916918,-29.00463162,13.82904643,0.00285982,2022.71678
jws_218,3842.176293,116.1908231,266.3918667,-29.0031831,16.16658403,0.012489877,2022.71678
jws_219,4802.509688,108.7728422,266.3921121,-28.9864032,13.96612445,0.002214799,2022.71678
jws_220,2857.633791,110.3709741,266.3913468,-29.0203812,13.77544232,0.003556936,2022.71678
jws_221,2918.778426,116.5032959,266.3914944,-29.01931518,13.83898251,0.002729606,2022.71678
jws_222,3142.885763,110.0166767,266.3914567,-29.01539765,14.08195668,0.003028904,2022.71678
jws_223,3394.292499,111.7545451,266.3915945,-29.01100614,13.57405394,0.003001433,2022.71678
jws_224,3786.077386,110.2535587,266.3917251,-29.00416103,13.98363193,0.003175662,2022.71678
jws_225,3606.003006,111.3783866,266.3916737,-29.00730738,15.5692351,0.004037866,2022.71678
jws_226,2969.471524,112.0795942,266.3914268,-29.01842798,15.54742939,0.003692839,2022.71678
jws_227,3995.23923,112.1105414,266.3918479,-29.00050759,15.82600376,0.005986487,2022.71678
jws_228,4903.541892,113.0258163,266.3922384,-28.98463967,13.33457368,0.003718548,2022.71678
jws_229,3952.847782,111.7366365,266.3918231,-29.00124805,15.74002987,0.003975927,2022.71678
jws_230,476.6284973,113.9938269,266.3904425,-29.06197919,13.4913861,0.000549041,2022.71678
jws_231,1205.102596,113.4380222,266.3907303,-29.04925239,14.19377401,0.00159382,2022.71678
jws_232,1746.970668,113.5318317,266.3909545,-29.03978587,15.13957294,0.00218737,2022.71678
jws_233,2816.720929,112.874703,266.39138,-29.02109685,14.67453847,0.003719274,2022.71678
jws_234,3439.512729,112.9951946,266.3916378,-29.01021658,16.46006818,0.005850432,2022.71678
jws_235,690.4517674,115.220716,266.3905548,-29.05824409,13.65019397,0.001848776,2022.71678
jws_236,1266.896604,115.5429958,266.3907977,-29.04817359,14.4794623,0.001741533,2022.71678
jws_237,3886.099098,113.7527477,266.391836,-29.00241489,16.26209525,0.005352341,2022.71678
jws_238,3934.503796,116.0152015,266.391901,-29.00157006,14.52712643,0.006486915,2022.71678
jws_239,1686.158911,115.7510779,266.3909739,-29.04084906,13.86807417,0.001627647,2022.71678
jws_240,2836.899387,117.7427417,266.3914856,-29.02074607,14.79265745,0.006749973,2022.71678
jws_241,3744.503783,118.8586342,266.3918799,-29.00489042,14.30592927,0.002734228,2022.71678
jws_242,1064.501089,118.4932148,266.3907737,-29.05171054,15.24595464,0.003377977,2022.71678
jws_243,3026.487071,119.1859711,266.3915921,-29.01743445,14.00638046,0.004669812,2022.71678
jws_244,3459.754289,117.7783113,266.3917416,-29.00986467,13.74865578,0.00265315,2022.71678
jws_245,739.1973739,119.1418803,266.3906532,-29.0573939,13.67334846,0.000295358,2022.71678
jws_246,2866.806891,124.031669,266.3916235,-29.02022584,15.51764316,0.010248019,2022.71678
jws_247,4381.974017,118.3377079,266.3921308,-28.99375348,15.04230393,0.002918862,2022.71678
jws_248,4592.985682,118.8534745,266.3922276,-28.99006725,13.78867771,0.002326424,2022.71678
jws_249,191.1751162,119.6667104,266.3904388,-29.06696816,14.4632173,0.001649916,2022.71678
jws_250,317.0397135,120.4806454,266.3905067,-29.06476957,14.62936513,0.001751907,2022.71678
jws_251,4298.387115,120.3941958,266.3921376,-28.9952145,17.32767723,0.009212198,2022.71678
jws_252,3555.985348,122.1821955,266.3918691,-29.00818507,16.40136599,0.005748138,2022.71678
jws_253,4127.480897,121.5160921,266.39209,-28.99820067,14.08813732,0.002329536,2022.71678
jws_254,2999.911977,124.5776256,266.391689,-29.01790066,19.62888557,0.119709093,2022.71678
jws_255,120.0797466,122.4218943,266.3904647,-29.0682112,13.61810152,0.001691028,2022.71678
jws_256,164.5412195,123.9154906,266.3905128,-29.06743498,16.07967073,0.005474854,2022.71678
jws_257,3481.981872,122.0445729,266.391836,-29.00947788,16.79789254,0.007370579,2022.71678
jws_258,4642.709014,123.4076032,266.3923389,-28.9892002,14.07938287,0.00231269,2022.71678
jws_259,4767.583387,121.9508347,266.392361,-28.98701809,14.78262654,0.002647904,2022.71678
jws_260,3158.886959,123.5150574,266.3917329,-29.01512295,16.23849269,0.005422877,2022.71678
jws_261,4064.754301,127.4440887,266.3921827,-28.99929865,12.73039379,0.002163038,2022.71678
jws_262,4097.535285,123.2745117,266.3921128,-28.99872446,14.38118003,0.002329072,2022.71678
jws_263,3509.262939,127.22816,266.3919507,-29.00900313,16.73958081,0.007534693,2022.71678
jws_264,3800.220166,124.9738641,266.3920249,-29.00391923,13.93911197,0.002605831,2022.71678
jws_265,3892.195616,127.2582963,266.3921083,-29.00231322,15.0088785,0.002977259,2022.71678
jws_266,3989.739621,125.5811434,266.3921147,-29.0006085,13.47196034,0.002798135,2022.71678
jws_267,1241.444986,125.8706544,266.3909937,-29.04862194,13.47369024,0.00030991,2022.71678
jws_268,2821.166553,126.1133597,266.3916464,-29.02102393,14.10950113,0.003354943,2022.71678
jws_269,3220.39134,125.9374117,266.3918065,-29.01404932,14.21225019,0.00252228,2022.71678
jws_270,3429.668514,125.5845943,266.3918852,-29.01039307,14.40122942,0.00243195,2022.71678
jws_271,3681.086855,125.0302888,266.3919772,-29.00600054,15.90195469,0.004391464,2022.71678
jws_272,24.66703288,127.4614344,266.3905262,-29.06987989,12.50226039,0.001987963,2022.71678
jws_273,803.5323892,127.0744741,266.3908381,-29.0562728,13.99485185,0.001571661,2022.71678
jws_274,3308.692581,127.2989787,266.3918699,-29.01250716,14.15540469,0.000538628,2022.71678
jws_275,3667.775381,127.2491995,266.3920161,-29.00623389,14.21775919,0.001694004,2022.71678
jws_276,3713.47745,129.2789133,266.3920754,-29.00543619,16.01760677,0.004426783,2022.71678
jws_277,4565.308049,127.5959663,266.3923908,-28.99055391,14.64341344,0.002492237,2022.71678
jws_278,1547.251881,128.848726,266.3911786,-29.04328049,13.984591,0.001560555,2022.71678
jws_279,2953.02958,134.1139467,266.3918603,-29.01872312,15.60385023,0.006383414,2022.71678
jws_280,3031.240301,131.0689326,266.3918315,-29.01735567,16.9456058,0.010022441,2022.71678
jws_281,3531.882443,128.5449688,266.3919863,-29.00860843,14.38254047,0.002563452,2022.71678
jws_282,3942.960819,130.0742355,266.3921853,-29.00142735,14.00163495,0.002566123,2022.71678
jws_283,1297.036894,131.4054234,266.3911271,-29.04765272,14.31162295,0.001437458,2022.71678
jws_284,1371.304197,132.060912,266.3911706,-29.04635549,12.47380473,0.001429493,2022.71678
jws_285,2850.109242,129.4376286,266.3917246,-29.02051949,15.86670978,0.006257475,2022.71678
jws_286,3271.412718,130.8125621,266.3919248,-29.01315971,15.55559277,0.01668029,2022.71678
jws_287,707.9258004,131.0098692,266.3908775,-29.05794448,13.90557283,0.001625771,2022.71678
jws_288,1899.462004,130.0380108,266.3913468,-29.03712773,14.33545976,0.001581677,2022.71678
jws_289,3313.616332,134.3130633,266.392012,-29.01242366,13.97784914,0.002521292,2022.71678
jws_290,2102.292088,138.9136523,266.3916074,-29.03358742,16.70619564,0.012209106,2022.71678
jws_291,2824.002628,133.0192748,266.3917855,-29.02097686,15.36503252,0.004075851,2022.71678
jws_292,3764.010821,136.0040999,266.3922304,-29.00455577,14.15756898,0.003193311,2022.71678
